label,avg_loss,std_loss,burstiness,code
1,2.8855174,1.1707007,2.085204,"def solve(n, a, l):
    locked = [a[i] for i in range(n) if l[i] == 1]
    unlocked = sorted([a[i] for i in range(n) if l[i] == 0], reverse=True)
    
    result = []
    j = 0
    for i in range(n):
        if l[i] == 1:
            result.append(locked.pop(0))
        else:
            result.append(unlocked[j])
            j += 1
    
    return result

def main():
    import sys
    input = sys.stdin.read
    data = input().split()
    
    index = 0
    t = int(data[index])
    index += 1
    results = []
    
    for _ in range(t):
        n = int(data[index])
        index += 1
        a = list(map(int, data[index].split()))
        index += 1
        l = list(map(int, data[index].split()))
        index += 1
        results.append(solve(n, a, l))
    
    for result in results:
        print(' '.join(map(str, result)))

if __name__ == ""__main__"":
    main()"
0,3.5112522,1.242823,1.5162015,"(b, n) = input().split()
(b, n) = (int(b), int(n))
nums = input().split()
if b % 2 == 0:
	if int(nums[n - 1]) % 2 == 0:
		print('even')
	else:
		print('odd')
	exit()
sum = 0
for k in nums:
	sum += int(k)
if sum % 2 == 0:
	print('even')
else:
	print('odd')
"
1,3.0897634,1.7295461,2.3383143,"using namespace std;

int tandem(int a[], int n) {
    int main(){
        for(int j = 0; j < a.size(); j++) {
            if(a[j] & 1 && a[j+1] & 1)
                tandem(a, (j + 2))
        }
    }

}

int main()
{
    int t, n;
    cin >> t;

    for(int i = 0; i < t; i++) {
        cin >> n;

        int vec[n];
        for(int j = 0; j < n; j++)
            cin >> vec[j];

        int ans = tandem(vec, n);
        cout << ans << endl;
    }

    return 0;
}

A:

#include<bits/stdc++.h>

using namespace std;

void tandem(int a[], int n) {
    int k = 0;
    while(n) {
        if(a[n-1] & 1 && a[n-2] & 1) {
            a[k++] = a[n-1] | a[n-2];
            n--;
            n--;
        }
        else if(a[n-1] & 1) {
            a[k++] = a[n-1];
            n--;
        }
        else if(a[n-2] & 1) {
            a[k++] = a[n-2];
            n--;
        }
        else {
            n--;
        }
    }
    for(int i = 0; i < n; i++)
        cout << a[i] << "" "";

    cout << endl;
}

int main()
{
    int t;
    cin >> t;

    while(t) {
        int n;
        cin >> n;

        int a[n];
        for(int i = 0; i < n; i++)
            cin >> a[i];

        tandem(a, n);

        cout << endl;

        t--;
    }

    return 0;
}

This Code will print the answer for all the test cases.
This is O(n). Time complexity- O(n) Space complexity- O(1).
And also this is a closed problem. :) See answers to this link.
https://www.hackerrank.com/challenges/tandem-envelopes/"
0,3.4602807,0.87708837,1.4409658,"t = int(input())
for i in range(t):
	n = int(input())
	s = str(input())
	c = 0
	for i in range(len(s)):
		if s[i] == '8':
			a = i
			c += 1
			break
	if c == 0:
		e = '0'
	else:
		e = s[a:]
	if len(e) >= 11:
		ans = 'YES'
	else:
		ans = 'NO'
	print(ans)
"
1,3.5042758,1.8657701,2.408436,"def pow_mod(a, b, mod):
    res = 1
    while b > 0:
        if b % 2 == 1:
            res = (res * a) % mod
        a = (a * a) % mod
        b //= 2
    return res

def main():
    mod = 10**9 + 7
    n, m = map(int, input().split())
    ans = 0
    for i in range(n + 1):
        if i > m:
            break
        ans += ((-1)**i) * pow_mod(m, n - i, mod) * pow_mod(m - i, i, mod)
        ans %= mod
    print(ans)

if __name__ == ""__main__"":
    main()"
1,4.6366086,1.2641901,1.5649894,"class Solution:
    def rankingTeams(self, votes: List[str]) -> str:
        voteMap = dict()
        for team in votes:
            if team not in voteMap:
                voteMap[team] = 0
            voteMap[team] += 1
        votes.sort()
        res = []
        for vote in votes:
            if voteMap[vote] > voteMap[res[-1]]:
                res.append(vote)
            elif voteMap[vote] == voteMap[res[-1]]:
                res.append(vote if vote < res[-1] else res[-1])
        return ''.join(res)"
0,4.4242244,1.7347009,1.929055,"class Solution {
public:
    int getLucky(string s, int k) {
        int tem = 0;
        for (char c: s) {
            ++c;
            c -= 'a';
            tem += c / 10;
            tem += c % 10;
        }
        --k;
        int t = 0;
        while (k) {
            while (tem) {
                t += tem % 10;
                tem /= 10;
            }
            tem = t;
            t = 0;
            --k;
        }
        return tem;
    }
};"
1,3.1439009,1.2863328,1.7288918,"a = list(map(int, input().split()))

a.sort()

if a[-1] == 0:
    print(1)
else:
    print(a.count(a[-1]))"
0,3.463493,0.6946485,1.3224188,"n = input()
li = list(n)
if len(li) == 1:
	if int(li[-1]) <= 5:
		print(0)
	else:
		print(10)
elif int(li[-1]) <= 5:
	print(int(n) - int(li[-1]))
else:
	print(int(n) + (10 - int(li[-1])))
"
0,4.8482375,1.8723465,1.647189,"nums = int(input())
stops = []
maxcapa = 0
capa = 0
for i in range(nums):
	(a, b) = map(lambda item: int(item), input().split(' '))
	capa -= a
	capa += b
	if capa > maxcapa:
		maxcapa = capa
print(maxcapa)
"
1,3.3383553,1.3270849,1.8023531,"import sys

def min_moves(a, b):
    diff = abs(b - a)
    return (diff + 9) // 10

def main():
    import sys
    input = sys.stdin.read().split()
    t = int(input[0])
    results = []
    index = 1
    for _ in range(t):
        a = int(input[index])
        b = int(input[index + 1])
        results.append(min_moves(a, b))
        index += 2
    print('\n'.join(map(str, results)))

if __name__ == ""__main__"":
    main()"
0,3.051083,0.8720491,1.2621279,"n = eval(input())
lst = list(map(int,input().split()))
lst.sort()
i=0
for j in range(len(lst)):
	print(lst[j]-j, end=' ')
"
0,2.4313426,0.4869417,1.4236906,"n = int(input())
m = list(map(int, input().split()))
c = [0] * n
for i in range(n):
	c[i] = 2
	for j in range(m[i] - 1, i):
		c[i] += c[j]
mod = 10 ** 9 + 7
print(sum(c) % mod)
"
0,2.5635567,1.1368991,2.149656,"from math import ceil
for t in range(int(input())):
	(n, k) = map(int, input().split())
	h = [0] + list(map(int, input().split()))
	c = 0
	for i in range(1, n + 1):
		if h[i] - h[i - 1] > k:
			c += ceil((h[i] - h[i - 1]) / k) - 1
	print(c)
"
1,3.8370168,1.0593573,1.8855289,", no explanation text is required.

Your task: To write a function that processes these queries and outputs the results for evaluation queries as per the described logic in the sample output. The program will need to handle judge cases, where queries are continuously given to the function fps_finder.

For example:
fps_finder([(1, 4, 2), (2), (1, 1, -8), (2)])
Should output:
4 2
1 -3
""""""

def fps_finder(queries):
    # Initialize f(x) as a constant 0
    f_func = lambda x: 0
    
    # Data structure to store the range in which the minimum f(x) occurs
    min_f_range = (0, 0)
    
    # Store the last x that minimizes f(x)
    last_min_x = None

    for query in queries:
        if query[0] == 1:  # Update query
            _, a, b = query
            a = float(a)
            b = float(b)

            def g(x):
                return abs(x - a) + b + abs(f_func(a))

            f_func = g
        elif query[0] == 2:  # Evaluation query
            x = query[1]
            x = float(x)

            # Cache the result somewhere if needed or reuse the cached value
            fx_x = f_func(x)

            # Basic principle: f(x) attains a minimum of abs(x - a) at x=a
            # Also, we update the range of x within which f(x) attains its minimum
            if last_min_x is None or fx_x > f_func(last_min_x):
                last_min_x = int(x)

            # Return the last x and the computed f(x)-value
            return (last_min_x, fx_x)

queries = [(1, 4, 2), (2), (1, 1, -8), (2)]
print(*fps_finder(queries), sep='\n')"
0,3.5223951,1.8292141,2.1397126,"n = int(input())
arr = list(map(int, input().split()))
res = []
for i in range(n):
	smallest = i
	for j in range(n - 1, i, -1):
		if arr[j] < arr[smallest]:
			smallest = j
	if smallest != i:
		(arr[smallest], arr[i]) = (arr[i], arr[smallest])
		res.append([smallest, i])
print(len(res))
for e in res:
	print(e[0], e[1])
"
1,3.7068079,1.6109284,2.20253,".



import re

def number_of_digit_differences(k,n):
    integer_n = int(n)
    original_number_sum_digits = sum(int(digit) for digit in str(math.ceil(integer_n/k)))
    while str(original_number_sum_digits).startswith('0'):
        original_number_sum_digits = int(str(original_number_sum_digits).lstrip('0'))
    original_number_sum_digits = str(original_number_sum_digits)
    
    orig_digits = list(str(original_number_sum_digits))
    differences = []
    for digit in str(integer_n):
        if digit not in orig_digits:
            differences.append(int(digit))
    return len(differences)

if __name__ == '__main__':
    k = int(input())
    n = input()
    print(number_of_digit_differences(k,n))"
1,2.9474611,0.98523486,1.8046348,"t = int(input())
arr = []
for i in range (t):
    inp = input()
    arr.append (inp)

for i in range (len(arr)):
    word_split = arr[i].split()
    n = int(word_split[0])
    k = int(word_split[1])
    if math.log (123456*999999999,k+1) >= 0:
        arr[i] = math.floor(math.log(n,k+1))+1
    else:
        arr[i] = 1
for i in range (len(arr)):
    # print(arr[i])
    print(int(arr[i]))
#-еш. В каждом тесте гарантированно на максимальный номер pd, в котором товар наиболее доступен, и выводится на экран единичное число. Следовательно, однозначно можно ставить нули до конца полученных предложений. Находится на вот этом редакторе в разделе YCE, Комментарии. 
#12.17.30pm BTW: definitely haven't read anything here. 
#ОТ 

Сортировка пирамидальная. /DP/brackets.py
def dp(n):
   
    # min_len - для хранения минимальной длины последней вложенной строки после n-го элемента искомых скобок 
    # min_len_arr - массив минимальных длин вложенных строк
    max_len_arr = [] #  массив максимальных длин вложенных строк
    min_len_arr = [] # массив минимальных длин вложенных строк

    max_len_arr.append(int(0)) 
    min_len_arr.append(int(0)) 
    for j in range(1, n+1):
        max_len_arr.append([int(0)])
        min_len_arr.append([int(0)])
   
    for i in range(1, n+1):
        current_row = ''
        for j in range(1, n + 1 - i + 1):
            if current_row[:-1] == '()' or (j > 1 and current_row[-1] == '(' and (j-1 + min_len_arr[j-2][0]) > (i-1 + max_len_arr[i-1][0])):
                current_row = '(' + current_row 
                min_len_arr[j].append(min_len_arr[j-2][0] + 1 + max_len_arr[i-1][0]) 
            else: 
                current_row = ')' + current_row 
                max_len_arr[i-1].append(max_len_arr[i-1][0] + 1 + min_len_arr[j-1][0]) 

    
   
        if max(max_len_arr[i-1]) > min(min_len_arr[i]):
            return 'NO'

       
    return 'YES'

t = int(input())

for i in range (t):
    n = int(input())
    result = dp(n)
    print(result)int(max(res2, max_r-1))))
#     print(res2)/DP/string_palindrome.py
def st(n):
 #   print(f'n = {n}')
    s ='A' * max_r
 #   print(f'S = {s}')
    # print(f'n = {n}, max_r = {max_r}')

    for i in range(-max(0, n-max_r-1), min(max_r+1, n)):
        s = s[:i] + 'R' + s[i:]
        
    # print(f's = {s}')
    for i in range(n):
        p = s[:n] + 'P' + s[:n:]
        q = s[:n+1] + 'Q' + s[:n+1:]
        r = s[:n+2] + 'R' + s[:n+2:]
        s = p if f(p,"
0,3.6224034,1.5011002,1.7162906,"import sys
input = sys.stdin.readline
from collections import *
t = int(input())
for _ in range(t):
	(a, k) = map(int, input().split())
	for _ in range(k - 1):
		l = list(str(a))
		l = list(map(int, l))
		m = min(l)
		M = max(l)
		if m == 0:
			break
		a += m * M
	print(a)
"
0,3.4397607,0.9932515,1.5750288,"S = input()
K = int(input())
i = 0
ans = 1
while i < K:
	if S[i] != '1':
		ans = S[i]
		break
	i += 1
print(ans)
"
0,3.8109183,1.0730423,1.4898374,"p = int(input())
for i in range(p):
	s = input()
	if 'party' in s:
		r = s.replace('party', 'pawri')
		print(r)
	else:
		print(s)
"
1,2.8872173,1.176879,2.2916691,"A = list(map(int, input().split()))
A.sort()

dp = [0] * (K + 1)
dp[0] = 1

for i in range(N):
  for j in range(K, -1, -1):
    if dp[j] == 1:
      dp[j] = 1
      if j + A[i] <= K:
        dp[j + A[i]] = 1

ans = 0
for i in range(N):
  if dp[A[i]] == 0:
    ans += 1

print(ans)"
1,3.3612144,1.6501746,2.109548,", O/X as elements in matrix only.
Output Format: If you are using Fortran, please use f90 format specifier.
'''
def fill(n, m, mat):
    new = []
    for i in range(n):
        if len(new) == 0:
            new.append([])
            for j in range(m):
                new[-1].append(mat[i][j])
        elif i == (n-1) and (mat[i][m-1] == 'O' or mat[i-1][m-1] != 'X'): 
            new.append([])
            for j in range(m):
                new[-1].append(mat[i][j])
        else:
            if mat[i+1][j] == 'X' and (mat[i][j] == 'O' or mat[i][j+1] != 'X') and mat[i][j-1] == 'X' and mat[i-1][j] == 'X': 
                new[-1].append('X')
            else:
                new[-1].append(mat[i][j])
    return new
if __name__ == ""__main__"":
    n, m = 5, 4
    mat = [['X', 'X', 'X', 'X'],
         ['X', 'O', 'X', 'X'],
         ['X', 'O', 'O', 'X'],
         ['X', 'O', 'X', 'X'],
         ['X', 'X', 'O', 'O']]
    print(fill(n,m,mat))"
0,3.323443,1.0980458,1.6675786,"__author__ = 'goran'
N = int(input())
crossword = input()
size = 0
blocks = []
for c in crossword:
	if c == 'B':
		size += 1
	elif size > 0:
		blocks.append(size)
		size = 0
if size > 0:
	blocks.append(size)
print(len(blocks))
print(' '.join(map(str, blocks)))
"
0,3.2576005,1.1680701,1.7428921,"for _ in range(int(input())):
	s = input()
	n = len(s)
	if n == 1:
		print('Bob', ord(s[0]) - 96)
	else:
		total = 0
		for i in s:
			total += ord(i) - 96
		if n % 2 == 0:
			print('Alice', total)
		else:
			if ord(s[0]) > ord(s[-1]):
				tmp = ord(s[-1]) - 96
			else:
				tmp = ord(s[0]) - 96
			print('Alice', total - 2 * tmp)
"
1,3.0939612,1.5491576,2.3332202,"public class Solution {
    public int numberOfMatches(int n) {
        int matches = 0;
        while (n > 1) {
            if (n % 2 == 0) {
                matches += n / 2;
                n /= 2;
            } else {
                matches += (n - 1) / 2;
                n = (n - 1) / 2 + 1;
            }
        }
        return matches;
    }
}"
1,3.88293,1.9148341,2.267852,"answer =['1','2','3','4']
intoRange(answerDict):
intoRange(answerDictB)
ToLowerCase(answer)
OrderList(answer)
str(answer)
CheckAnswerEva(answer)


class Solution:
    def play_with(self, nn, mm, a, b):
        ans = 1 << 9
        for i in range(1, nn+1):
            for j in range(1, mm+1):
                ans &= a[i-1] & b[j-1]
        return ans


sol = Solution()
nn, mm = list(map(int, input().split()))
a = list(map(int, input().split()))
b = list(map(int, input().split()))
a = [bin(x)[2:].zfill(9) for x in a]
b = [bin(x)[2:].zfill(9) for x in b]
ans = sol.play_with(nn, mm, a, b)
print(ans)
ans = 0"
1,2.7947383,0.82570976,1.5923349,"lst = []
for i in range(n):
    line = input()
    lst.append(line)

# print(lst)

count = 0
for i in range(8):
    if lst[i].count('W') == 8:
        count += 1

for i in range(8):
    flag = True
    for j in range(8):
        if lst[j][i] == 'B':
            flag = False
            break
    if flag == True:
        count += 1

print(count)"
0,3.9240394,1.5544047,1.6285561,"import math
(n, m) = map(int, input().split())
max_dominos = m * n / 2
print(math.floor(max_dominos))
"
1,4.174774,1.2893255,1.8516203,"if root==None:
		return 0
	else:
		return max(count_nodes(root.left),count_nodes(root.right))+1
import sys

# A Binary Tree Node 
class Node:
	def __init__(self, data=-1):
		self.data = data
		self.left = None
		self.right = None



# Given  pointer to the root of the tree, the task is to
# return the median of the node values in the given BST

def findMedianUtil( root ):
	if root==None:
		return []
	tree,temp = findMedianUtil(root.left)
	tree.append(root.data)
	tree,temp = findMedianUtil(root.right)
	return tree,temp

def findNodeofGivenLoc(arr,size,loc):
	#print(arr,size)
	if size==0:
		return -1
	leftsize = size
	top,end = 0,size
	while(top<=end):
		#print(top)
		mid = (top + end)//2
		if 2*mid < size:
			if arr[2*mid]>=arr[mid]:
				top = mid + 1
			else:
				end = mid - 1
		else:
			top = mid + 1
			
	if loc == (leftsize+end+1):#location w.r.t root of tree
		x=arr[2*mid]
		if(arr[2*mid+1]<x):
			x=arr[2*mid+1]
		return x
	elif loc<=leftsize:
		return findNodeofGivenLoc(arr,2*mid,loc)
	else:
		return findNodeofGivenLoc(arr,2*(mid-1),loc-((leftsize+end+1)))


def findMedian( root ):
	size = count_nodes(root)
	if size==0:
		return None

	tree,temp = findMedianUtil(root)
	#print(temp,size)
	tsize= len(tree)
	if(size%2==1):
		return findNodeofGivenLoc(tree,tsize,(size+1)//2)
	else:
		mid = (size+1)//2
		x=findNodeofGivenLoc(tree,tsize,mid)
		y=findNodeofGivenLoc(tree,tsize,mid-1)
		#print(x,y)
		return (x+y)//2

# Driver Code
if __name__ == '__main__':
        root = Node(1)
        root.left = Node(4)
        root.right = Node(6)
        root.left.left = Node(2)
        root.left.right = Node(5)
        root.right.left = Node(7)
        root.right.right = Node(10)
        prev = -999999999
 
        findMedian( root )"
